age,education-num,capital-gain,capital-loss,hours-per-week
35,13,0,1980,65
36,10,0,0,55
19,10,0,0,40
37,13,0,0,80
49,10,3325,0,45
20,10,0,0,45
64,13,15024,0,55
32,12,0,0,42
58,9,0,0,40
42,9,0,0,50
20,10,0,0,14
42,10,0,0,40
25,10,0,0,40
30,11,15024,0,65
37,13,0,0,35
66,11,0,0,50
59,13,0,0,40
44,13,0,0,40
46,9,0,0,58
59,13,2885,0,30
25,13,0,1340,40
17,5,0,0,9
47,13,0,0,40
47,5,0,0,40
30,10,0,0,40
20,10,0,0,40
26,13,0,2339,55
20,10,0,0,15
33,9,0,0,40
48,9,0,0,40
52,13,99999,0,50
37,9,0,0,12
47,9,0,0,40
40,6,0,0,40
48,14,0,0,40
49,6,0,0,42
50,10,0,0,40
30,12,0,0,40
34,10,0,0,40
43,9,0,0,40
22,6,0,0,40
35,9,0,0,40
26,9,0,0,30
62,15,0,1628,70
39,9,0,0,40
59,10,0,0,40
27,13,0,0,40
17,6,0,0,30
38,13,0,0,40
41,10,0,1887,50
27,6,0,0,40
23,9,0,0,40
17,6,0,0,24
56,4,0,0,40
24,10,0,0,40
44,8,0,0,40
23,13,0,0,30
25,9,0,0,65
21,10,0,0,8
18,8,0,0,6
45,10,0,0,40
51,4,0,0,40
42,9,0,0,40
47,10,0,0,35
29,10,0,0,40
33,7,0,0,40
43,13,0,0,40
44,12,0,1848,40
24,10,0,0,30
19,10,0,0,40
52,11,0,0,40
38,9,0,0,52
24,10,0,0,50
32,13,0,0,50
26,9,0,0,50
29,13,0,0,50
39,9,10520,0,40
48,9,0,0,50
40,10,0,0,45
51,10,0,0,45
28,9,0,0,40
22,9,0,0,20
23,13,0,0,40
65,10,0,0,16
26,13,0,0,40
38,13,0,0,10
33,9,0,0,60
33,9,0,0,60
37,13,0,0,40
19,7,0,0,60
24,13,0,0,50
30,7,0,0,45
57,9,0,0,50
22,10,0,0,20
57,9,0,0,40
46,9,0,0,40
67,9,0,0,35
47,9,0,0,40
39,6,0,0,40
50,10,0,0,40
58,8,0,0,52
36,12,0,0,30
45,14,0,0,36
54,9,0,0,40
26,13,0,0,30
60,9,0,0,40
46,15,99999,0,60
26,10,0,0,35
32,7,0,0,40
38,9,0,0,40
48,10,0,0,70
44,9,0,1977,45
37,9,0,0,40
44,10,0,0,40
31,9,0,0,35
61,15,0,0,35
51,9,0,0,40
52,13,15024,0,60
45,9,0,1740,40
39,7,2407,0,70
67,9,0,0,24
40,12,0,0,40
27,3,0,0,35
37,2,0,0,40
57,10,0,0,50
27,6,0,0,40
28,9,2202,0,48
34,13,0,0,60
54,9,5178,0,50
52,9,0,0,38
42,13,0,0,45
48,14,15024,0,40
65,14,6514,0,35
55,15,0,0,10
71,9,0,0,20
33,10,0,0,40
30,9,0,0,40
35,13,0,0,55
59,6,0,0,40
19,10,0,0,20
36,5,0,0,30
26,9,0,0,40
34,9,0,0,40
41,9,0,0,40
44,13,15024,0,50
47,9,0,0,48
18,10,0,0,16
55,6,0,0,18
49,9,0,2002,40
44,13,0,0,40
43,13,0,0,40
62,4,0,0,40
44,9,0,0,40
50,10,0,0,60
35,7,0,0,45
52,9,0,0,40
46,15,0,0,60
44,12,7688,0,40
43,10,0,0,50
51,4,2961,0,40
20,10,0,0,20
47,12,0,0,40
43,14,0,0,50
24,10,0,0,40
27,10,0,0,50
32,9,0,0,40
37,9,0,0,12
26,9,0,0,60
43,13,99999,0,60
50,9,0,0,40
20,9,0,0,80
37,9,0,1902,45
43,9,0,0,45
37,9,0,1887,50
53,5,0,0,36
44,16,0,0,40
25,9,0,0,40
17,7,1055,0,20
19,9,0,0,50
53,9,15024,0,40
44,10,0,0,50
51,9,0,1902,40
49,9,0,0,43
35,10,0,0,40
44,9,0,0,45
54,14,0,0,60
37,10,0,0,35
18,10,0,0,15
24,10,0,0,40
29,9,0,0,50
35,9,0,0,40
56,9,0,0,48
24,13,0,0,45
43,14,0,1902,40
73,9,0,0,15
49,8,0,0,39
38,13,0,0,40
31,9,0,0,40
39,10,0,0,40
42,13,0,0,40
41,14,0,0,45
35,13,0,0,45
38,9,0,0,45
31,9,0,0,40
51,9,0,0,70
38,13,0,0,48
40,10,0,0,42
21,9,0,0,30
44,10,0,0,40
55,9,0,0,40
29,9,0,0,45
49,14,0,0,50
31,11,0,0,42
24,14,6849,0,90
46,10,0,0,40
26,9,0,0,40
35,13,0,0,38
27,11,0,0,50
64,13,15024,0,35
26,13,0,0,40
21,9,0,1719,16
57,9,0,0,72
30,13,0,0,40
45,7,0,0,32
50,4,0,0,30
38,13,0,0,40
43,10,0,0,60
42,10,0,0,55
32,13,0,0,40
20,9,0,0,40
27,9,0,0,35
45,7,0,0,40
40,9,0,0,40
38,9,0,0,60
37,9,0,0,40
60,6,0,0,40
53,9,0,0,45
25,13,0,0,40
47,13,0,0,60
40,9,0,0,70
19,10,0,0,10
42,10,0,0,50
41,13,0,0,40
28,6,0,0,45
46,14,27828,0,50
49,13,99999,0,20
24,9,0,0,40
32,7,0,0,40
71,9,6767,0,20
26,10,3103,0,40
29,9,0,0,40
50,10,99999,0,50
51,11,3103,0,50
49,9,0,0,40
31,6,0,0,40
23,7,0,0,40
59,9,0,2339,40
43,10,7688,0,40
38,13,7298,0,40
37,9,0,0,40
29,6,0,0,40
39,13,0,0,50
31,12,2202,0,38
42,13,8614,0,45
35,14,0,0,35
39,14,15024,0,40
40,12,0,0,40
66,3,0,0,40
30,5,0,0,40
43,12,0,0,40
47,5,0,0,50
45,14,0,0,40
31,10,0,0,40
33,9,3103,0,40
32,13,0,0,40
28,12,0,0,40
50,9,0,0,40
63,4,0,0,40
28,13,0,0,40
38,10,0,0,40
52,9,0,0,38
38,15,0,0,40
41,9,2174,0,40
50,14,0,0,38
59,7,0,0,40
32,9,0,0,49
73,4,2228,0,10
52,9,0,0,38
57,9,0,0,60
35,11,7298,0,50
51,13,0,0,56
22,7,0,0,35
49,9,0,0,40
22,9,0,0,40
46,9,0,1902,40
48,9,0,0,40
43,13,0,0,50
25,4,0,0,40
31,4,0,0,40
19,10,0,0,36
51,9,0,0,84
51,13,0,0,40
22,9,99999,0,40
37,9,0,0,35
19,10,0,0,30
45,9,0,0,55
21,10,0,0,10
52,9,0,0,40
46,10,0,0,24
42,14,0,0,38
56,9,0,0,40
23,9,0,0,40
58,14,0,0,40
70,9,0,0,30
30,10,0,0,40
45,13,0,0,40
23,10,0,0,44
34,10,0,1579,40
38,13,0,0,40
24,11,0,0,40
53,4,0,0,40
45,9,3325,0,40
21,10,0,0,40
34,13,0,0,40
32,9,5178,0,45
21,9,0,0,40
23,5,0,0,36
28,13,0,0,50
29,9,0,0,45
25,13,0,0,40
44,14,0,0,60
18,9,0,0,8
26,9,0,0,24
47,12,0,0,35
23,9,0,0,40
46,10,0,0,40
61,13,5178,0,50
25,9,0,0,40
38,9,0,0,54
23,10,0,0,20
36,9,0,0,48
46,5,0,0,25
32,13,0,0,45
40,6,0,0,40
31,9,0,0,40
31,10,0,0,65
32,13,0,0,37
21,10,0,0,10
63,10,0,0,40
44,10,0,0,45
42,13,0,0,60
30,10,0,0,45
24,9,0,0,40
42,13,0,0,40
44,9,0,0,40
27,13,0,0,48
27,10,0,0,40
22,9,0,0,45
68,9,0,0,40
55,10,0,0,99
22,9,0,0,40
25,10,0,0,15
68,9,0,0,45
62,10,0,0,16
26,9,0,0,40
34,14,0,0,55
68,10,0,0,40
42,13,0,0,45
45,13,0,0,55
26,7,0,0,40
25,9,0,0,45
23,13,0,0,50
65,4,0,0,50
31,9,0,0,50
26,9,0,0,40
39,10,0,0,50
44,9,0,0,40
45,14,1506,0,45
26,14,0,0,50
26,6,0,0,35
36,5,0,0,50
38,7,0,0,45
39,9,0,0,48
52,15,0,0,40
39,2,0,0,45
41,10,0,0,40
42,14,0,1902,60
47,13,0,0,70
28,11,0,0,46
25,13,0,0,35
35,13,0,0,40
32,9,0,0,40
38,14,0,0,40
44,10,0,0,18
27,13,0,0,40
30,13,0,0,55
30,13,0,1741,48
45,9,0,1628,45
20,9,0,0,40
57,14,0,0,80
43,10,0,0,48
28,4,0,0,48
25,9,0,0,48
25,9,0,0,40
90,13,0,0,45
38,13,0,0,40
35,13,0,0,40
50,13,0,0,40
26,9,0,0,40
39,10,0,0,45
56,6,0,0,40
24,9,0,0,40
46,9,7688,0,40
18,7,0,0,25
37,14,0,2415,60
57,14,0,0,40
43,9,0,0,40
29,13,0,0,25
40,14,0,0,40
44,13,0,0,40
77,9,0,0,6
30,13,0,0,40
21,9,0,0,40
66,6,0,0,40
40,7,0,0,35
68,9,0,0,40
64,9,0,0,38
26,13,0,0,50
32,10,0,0,40
32,9,0,0,38
51,14,0,0,40
50,14,15024,0,45
49,13,0,0,50
28,13,0,0,20
29,9,0,0,36
21,10,0,0,30
28,9,0,0,40
55,6,0,0,40
45,9,0,0,50
35,10,0,0,40
26,14,8614,0,40
30,9,0,0,55
33,9,0,0,20
40,13,13550,0,40
23,13,0,0,40
35,10,0,0,40
48,7,0,0,50
39,6,0,0,40
53,15,0,0,50
49,9,0,0,40
31,13,0,0,40
36,9,3103,0,40
60,10,7688,0,50
29,9,0,0,48
54,10,0,0,45
34,9,0,0,50
30,10,0,0,35
26,9,0,0,40
47,10,0,0,70
50,9,0,0,38
30,13,0,0,45
44,10,0,0,50
49,9,0,0,60
75,14,0,0,50
37,13,0,0,55
51,9,0,0,38
35,9,0,0,35
28,10,0,0,40
66,9,1409,0,40
72,5,0,0,48
39,13,0,0,50
27,9,0,0,30
57,10,0,0,40
24,4,2635,0,38
28,9,0,0,70
23,10,0,0,50
31,13,0,1408,40
23,10,0,0,20
31,10,0,0,40
27,13,0,0,40
30,13,0,1740,45
34,14,4865,0,60
57,9,0,2258,40
39,14,0,0,40
23,7,0,0,40
24,12,0,0,40
36,16,0,0,40
32,10,0,0,40
35,12,0,0,40
36,13,0,0,40
47,11,0,0,40
35,9,0,0,40
44,10,0,0,40
32,14,0,0,50
32,12,0,1485,40
63,10,20051,0,10
34,11,0,0,40
47,9,0,0,40
27,7,0,0,35
23,9,0,0,42
50,6,0,0,38
49,10,0,0,40
36,10,0,0,40
23,13,0,0,40
61,4,0,0,38
41,10,0,0,16
27,13,0,0,60
53,13,0,0,70
17,6,0,0,10
53,10,0,0,40
28,9,0,1848,42
24,13,0,0,40
22,10,0,0,20
53,13,0,0,50
18,7,0,0,20
24,10,0,0,50
20,9,0,0,40
30,4,0,0,40
37,11,8614,0,40
34,9,0,0,40
19,9,0,0,30
20,8,0,0,40
47,9,0,0,40
22,13,0,0,40
42,14,0,1977,40
60,10,0,0,40
32,9,0,0,40
46,9,0,0,40
66,9,0,0,40
37,13,0,0,30
34,10,0,0,44
45,13,0,0,46
35,7,0,0,40
51,10,0,0,40
36,10,0,0,40
25,9,0,0,40
51,9,0,0,38
25,10,0,0,40
19,9,0,0,45
47,10,0,0,45
59,9,0,0,40
34,13,0,0,40
40,10,0,0,60
42,9,0,0,45
37,14,0,0,60
51,12,0,0,38
25,9,0,0,36
31,9,0,0,40
37,9,0,0,44
42,12,0,0,45
35,10,0,0,50
51,13,0,0,47
49,10,0,1485,40
26,13,0,0,16
56,9,0,0,46
52,10,0,0,45
47,13,0,0,40
52,11,0,0,40
30,9,0,0,40
43,10,99999,0,55
42,9,0,1887,40
26,10,0,0,35
58,9,0,0,40
66,10,5556,0,40
30,9,0,0,60
46,10,0,0,40
45,10,0,1902,35
57,9,0,0,40
25,13,0,0,40
21,10,0,0,10
37,9,0,1669,55
45,14,0,0,30
39,9,0,0,40
42,9,0,0,53
20,9,0,0,40
23,9,0,0,16
25,13,0,0,40
47,3,0,0,40
24,9,0,0,45
35,9,0,0,70
44,9,0,0,38
47,10,0,0,50
28,7,0,0,40
41,14,0,0,60
31,9,0,0,40
27,14,0,0,25
47,11,5013,0,40
44,9,0,0,40
61,10,0,0,40
42,10,0,0,40
46,9,0,0,28
46,13,0,0,50
54,14,0,0,38
49,9,0,0,40
56,10,0,0,40
52,14,0,0,40
34,9,0,0,40
25,9,0,0,40
18,7,0,0,40
58,9,0,0,40
31,13,0,0,40
29,10,0,0,55
28,7,0,0,40
30,10,0,0,48
44,14,0,1887,35
75,6,0,0,70
26,10,0,0,40
33,13,0,0,50
57,14,15024,0,65
47,3,0,0,55
41,9,7298,0,40
21,10,0,0,37
17,7,0,0,17
22,10,0,0,15
47,9,0,0,40
45,13,0,0,40
32,11,0,0,50
59,6,0,0,30
38,9,0,0,50
33,9,0,0,40
41,9,0,0,40
51,5,0,0,40
42,9,0,0,48
27,13,0,0,40
60,10,0,0,45
64,9,0,0,35
37,12,0,0,40
54,13,0,0,45
36,12,0,0,50
41,14,0,0,5
35,4,0,0,75
63,14,0,0,68
46,9,0,0,40
47,14,0,0,40
24,13,0,0,65
29,10,0,0,30
74,10,0,0,18
50,7,0,0,70
22,10,0,0,40
48,8,0,0,40
30,5,0,0,40
32,13,0,0,40
39,9,0,0,40
49,10,0,0,40
25,13,0,0,40
50,13,0,0,40
44,9,0,0,40
65,11,6767,0,60
28,12,0,0,60
55,13,0,0,40
49,13,0,0,50
31,9,0,0,12
47,9,0,0,40
45,9,0,0,40
35,9,0,0,40
34,13,0,0,60
49,9,0,0,40
27,9,0,0,42
42,9,0,0,40
64,9,1055,0,40
33,10,0,0,48
23,10,0,0,40
45,14,0,0,50
34,9,0,0,40
53,9,0,0,37
22,6,0,0,30
57,9,0,0,35
23,4,0,0,40
31,7,0,0,40
23,13,0,0,22
30,9,0,0,40
32,13,0,0,50
42,12,0,0,40
51,4,0,0,40
59,13,15024,0,40
36,13,0,0,40
45,9,0,0,40
35,11,0,0,50
33,4,0,0,40
43,11,0,0,40
60,9,0,0,40
37,13,0,0,55
35,10,0,0,40
36,10,0,0,52
38,15,0,1977,50
54,4,0,0,40
51,11,0,0,40
45,12,0,0,45
63,10,0,0,40
51,10,0,0,40
58,14,0,0,18
64,9,0,0,40
20,10,0,0,40
44,13,0,0,40
39,13,0,0,48
45,10,0,0,40
44,16,0,0,55
22,10,0,0,40
63,9,0,0,40
26,11,0,0,40
42,13,0,0,45
20,9,0,0,25
29,14,7298,0,40
38,13,0,1741,40
25,9,0,0,40
27,13,0,0,50
46,11,0,0,40
31,10,0,0,60
24,11,0,0,35
43,10,0,0,50
23,8,0,0,21
32,9,0,0,37
44,9,0,0,40
40,13,0,0,40
38,9,0,0,40
23,11,0,0,40
19,10,0,1602,10
41,10,0,0,40
48,9,0,0,40
23,10,0,1902,40
47,12,0,0,35
42,9,0,0,40
17,6,0,0,10
29,15,0,0,70
21,10,0,0,20
31,9,0,0,40
27,13,0,0,40
29,16,0,0,40
23,13,0,0,45
41,14,0,0,55
46,13,0,0,35
34,10,0,0,25
42,9,0,0,24
18,9,0,1719,15
46,9,0,0,37
52,10,0,0,40
56,9,0,0,40
21,11,0,0,40
22,9,0,0,20
31,13,0,0,45
41,9,0,0,60
25,10,0,0,40
43,13,0,0,60
45,9,0,0,40
26,10,0,0,60
90,10,0,0,35
45,13,0,1902,40
30,13,0,0,40
42,10,0,0,40
20,10,0,0,35
53,13,7688,0,40
64,9,0,0,38
56,4,0,0,20
42,10,0,0,40
26,13,0,0,40
31,12,0,0,40
40,13,0,0,40
58,10,0,0,40
41,13,0,0,40
58,9,0,0,47
62,14,0,0,60
65,13,99999,0,60
40,10,0,0,40
45,10,0,0,40
22,9,0,0,55
63,14,0,0,50
39,13,0,1887,50
37,10,0,0,40
56,7,0,0,50
32,10,0,0,50
53,10,0,1887,40
32,11,0,0,40
23,7,7688,0,60
35,7,0,0,90
51,10,0,1887,65
19,10,0,0,20
41,7,0,0,40
22,6,0,0,25
23,9,0,0,40
36,14,0,0,40
45,11,0,0,40
23,9,0,0,25
21,7,0,0,40
44,14,15024,0,40
29,13,0,0,40
36,11,0,0,60
18,5,594,0,40
62,8,0,0,40
25,10,0,0,40
34,12,0,0,45
31,13,14344,0,50
37,13,15024,0,40
33,13,0,0,40
28,12,0,0,30
47,9,0,0,40
34,13,0,0,70
26,15,99999,0,60
36,10,7298,0,44
28,9,0,0,40
22,9,0,0,40
47,10,0,0,35
33,11,0,0,45
34,14,4787,0,40
25,9,0,0,40
37,5,3781,0,50
36,9,0,0,40
57,10,0,0,40
55,16,0,0,40
20,9,0,0,40
43,9,0,0,44
54,9,0,0,40
25,10,0,0,40
42,10,0,1408,40
17,7,0,0,10
63,4,0,0,40
19,10,0,0,30
56,13,15024,0,50
33,13,0,0,45
37,13,0,0,50
27,4,0,0,45
36,13,0,0,40
30,9,0,0,65
22,13,0,0,55
35,10,0,1579,40
20,9,0,0,45
18,10,0,0,40
25,8,0,1741,40
53,14,0,1564,54
19,9,0,0,35
34,9,0,0,30
32,10,0,0,40
20,10,0,0,40
70,4,0,0,25
57,13,0,0,40
54,10,3137,0,50
34,11,0,0,40
48,10,0,0,40
42,7,0,0,40
45,9,3325,0,40
27,10,0,0,40
51,6,0,0,40
36,10,0,0,65
33,10,0,0,40
50,10,0,0,40
44,13,0,2547,50
39,14,0,0,40
55,5,0,0,25
24,10,0,0,40
35,9,0,0,40
32,8,0,0,40
68,9,0,2206,30
29,7,0,0,60
24,13,0,0,40
61,5,0,0,40
34,9,0,0,44
55,15,0,2415,35
41,9,0,0,40
36,9,0,0,84
60,9,7298,0,40
61,9,0,0,52
35,15,0,0,35
42,13,0,0,50
26,13,0,0,40
44,10,0,0,40
31,14,0,0,25
39,9,0,0,40
20,10,0,0,24
32,10,0,0,40
32,9,0,0,40
61,5,0,0,20
54,10,0,0,40
23,12,0,0,40
19,9,0,0,3
31,10,0,0,40
35,3,0,0,40
29,9,0,0,25
29,9,0,0,40
25,6,0,0,25
46,13,0,0,40
35,11,0,0,30
20,6,0,0,40
24,9,0,0,40
48,9,0,0,37
37,9,0,0,40
60,9,0,0,40
39,9,0,0,40
29,10,0,0,38
31,11,0,0,20
38,11,4386,0,40
26,12,0,0,40
64,13,15024,0,40
46,11,0,0,40
39,9,3103,0,44
48,9,0,0,55
46,9,0,0,40
42,13,0,1590,40
39,9,0,0,54
50,14,0,0,40
24,13,0,0,40
30,11,0,0,40
39,13,0,2415,60
29,9,0,0,40
23,7,0,0,38
32,6,0,0,40
69,13,3818,0,30
55,9,0,0,40
41,10,0,0,50
44,13,7688,0,52
18,7,0,0,40
74,13,0,0,10
40,16,0,0,40
27,9,0,0,40
55,9,0,0,40
52,4,0,0,40
54,10,0,0,48
36,9,0,0,48
26,9,0,0,40
18,7,0,0,20
38,9,0,0,50
50,13,7298,0,40
32,10,0,0,60
57,13,0,0,40
20,9,0,0,40
27,10,0,0,40
31,13,0,1980,60
60,3,0,0,40
52,9,0,0,50
61,4,0,0,40
57,9,0,0,55
59,15,0,0,25
34,9,0,0,45
31,12,0,0,50
42,9,0,0,35
70,10,0,0,6
29,10,0,0,45
27,7,0,0,40
25,8,0,0,40
51,13,5178,0,60
35,13,0,0,40
36,10,0,0,60
46,11,0,0,40
52,11,0,0,35
65,4,0,0,40
43,11,0,0,40
41,9,0,0,40
34,13,0,1741,45
47,13,0,0,30
49,14,0,0,56
21,10,0,0,25
20,10,0,0,25
18,8,0,0,40
27,10,0,0,40
34,9,0,0,50
38,10,0,0,40
24,9,0,0,40
34,10,0,0,65
47,9,0,0,50
27,9,0,0,40
63,11,0,0,8
34,10,0,0,40
25,10,0,0,50
54,9,914,0,40
35,9,0,0,50
24,10,0,0,70
26,10,0,0,35
59,11,0,0,40
20,10,0,0,40
41,9,0,0,40
51,10,0,0,40
27,9,0,0,40
36,9,0,0,40
25,10,0,0,60
55,13,0,0,50
22,10,0,0,21
58,16,4064,0,40
43,10,4064,0,15
39,11,0,0,20
40,5,0,0,40
46,9,0,0,45
54,9,0,0,20
19,10,0,0,30
24,9,0,0,40
24,14,0,0,13
29,9,0,0,65
56,10,7688,0,50
56,7,0,0,40
34,13,7688,0,50
19,6,0,0,40
32,9,0,0,65
48,9,0,0,52
47,9,0,0,25
52,9,0,0,60
40,2,0,0,40
28,6,0,0,50
41,13,7298,0,50
57,2,0,0,40
51,9,0,0,40
33,10,0,0,50
46,13,0,0,45
50,9,0,0,40
77,9,401,0,20
39,14,8614,0,52
35,12,0,0,24
23,6,0,0,40
37,11,8614,0,45
41,9,0,0,50
60,12,0,0,35
32,13,0,0,55
56,9,0,0,40
45,11,0,0,40
24,9,0,0,45
18,6,0,0,27
31,9,0,0,40
45,13,0,1977,55
23,10,0,0,40
45,10,0,0,40
18,7,0,0,25
25,9,0,0,30
31,9,0,0,40
19,9,0,0,45
41,13,0,0,40
74,15,0,0,20
27,3,0,0,40
23,9,0,0,40
31,11,0,0,40
40,9,0,0,40
41,9,0,0,40
25,14,0,0,20
42,9,0,0,60
24,13,0,0,40
42,12,0,0,50
45,6,0,0,70
52,9,7298,0,40
34,11,0,0,40
32,9,0,0,60
54,9,0,0,45
42,7,0,1340,40
32,13,15024,0,40
55,13,0,0,60
52,14,0,0,40
21,10,0,0,15
33,13,0,0,40
27,7,0,0,40
42,13,0,0,50
27,10,0,0,45
47,11,7688,0,40
19,9,0,0,40
46,10,0,0,40
55,9,0,0,25
50,4,0,0,49
32,10,4101,0,50
28,9,0,0,40
23,9,0,0,40
43,14,0,0,50
34,13,0,0,40
19,10,0,0,40
37,10,0,0,55
27,13,0,0,40
18,9,0,0,24
31,10,0,0,40
49,9,0,0,50
26,15,0,0,60
48,9,0,0,45
39,9,0,0,40
41,9,0,0,40
48,11,0,0,56
40,13,10520,0,40
70,13,0,0,70
20,9,0,0,43
38,3,0,0,75
37,10,0,0,40
49,10,0,0,40
51,9,3103,0,40
43,2,0,0,40
38,15,0,0,50
23,4,0,0,25
34,9,0,0,40
33,10,0,0,40
31,10,0,0,45
64,10,0,0,40
26,13,0,0,28
55,10,0,0,40
61,13,0,0,40
37,9,0,0,40
78,13,0,0,15
27,10,0,0,40
49,9,0,0,42
55,14,7688,0,45
42,13,0,0,58
61,5,0,0,40
64,13,0,0,5
46,9,0,0,40
24,13,0,0,40
27,10,2829,0,70
47,9,7688,0,55
18,10,0,0,15
48,9,0,0,50
50,9,0,0,40
40,14,0,0,45
56,6,0,0,40
34,9,4865,0,40
56,13,0,0,40
18,7,0,0,20
21,10,0,0,25
40,9,0,0,40
27,9,0,0,50
52,15,99999,0,45
46,9,0,0,30
23,9,0,0,40
50,10,0,0,45
19,10,0,0,50
20,9,0,0,40
39,10,8614,0,40
24,7,0,0,35
72,11,0,0,40
42,14,0,0,20
51,13,0,0,50
39,9,0,0,50
40,10,2977,0,35
34,10,0,0,55
19,7,0,0,40
26,9,0,0,40
45,13,4934,0,50
28,14,0,0,40
30,13,0,0,40
32,9,0,0,40
19,10,0,0,25
21,9,0,0,35
54,9,0,0,20
62,15,0,0,30
25,10,2597,0,48
49,10,0,0,32
32,9,0,0,40
37,9,0,0,40
58,9,0,0,40
37,10,7298,0,45
41,9,0,0,40
38,13,7688,0,40
47,9,0,0,40
42,9,0,0,35
30,9,0,1902,40
43,10,7688,0,40
34,9,0,0,40
57,10,594,0,10
46,7,0,0,40
32,10,0,0,55
20,5,0,0,11
47,11,0,0,50
53,4,4386,0,50
43,13,0,0,65
80,4,0,0,30
24,10,0,0,40
43,14,0,1977,60
22,9,0,0,40
40,10,0,0,40
48,9,0,0,50
51,9,0,0,45
24,9,0,0,40
19,9,0,0,40
34,10,0,0,30
24,9,0,0,40
41,13,0,0,48
24,9,0,0,38
22,10,0,0,40
32,10,0,0,40
41,13,0,0,55
20,10,0,0,35
31,9,0,0,40
55,13,0,0,18
26,13,0,0,40
27,9,0,0,70
35,9,0,0,40
40,9,0,0,60
59,10,0,0,34
61,10,0,0,45
31,9,0,0,40
43,14,0,0,60
61,3,0,2339,40
54,12,0,0,30
30,10,0,0,50
20,10,0,0,50
27,14,0,0,50
44,10,0,0,60
64,10,0,0,40
55,9,0,0,40
34,9,6849,0,55
61,9,0,0,35
34,9,0,0,40
47,15,0,1977,60
26,13,0,0,45
35,7,0,0,40
36,13,0,0,38
47,13,0,0,40
17,7,0,0,25
35,10,0,0,60
33,14,0,0,20
25,12,0,0,40
18,6,0,0,10
47,14,0,0,38
44,9,0,0,30
41,9,0,0,30
30,13,0,0,40
53,10,0,0,50
53,9,0,0,20
40,9,5013,0,20
24,10,0,2205,24
27,13,0,0,40
50,3,0,0,37
36,7,0,0,50
41,2,0,0,40
41,14,0,0,40
31,9,0,0,40
32,13,0,0,40
22,10,0,0,48
22,6,0,0,40
18,8,0,0,30
39,13,0,0,30
38,9,0,0,55
35,9,0,0,40
23,10,0,0,40
54,13,0,0,40
36,14,0,0,60
63,9,0,0,55
39,10,0,0,48
57,10,0,0,60
58,15,0,1977,50
29,13,0,0,40
17,7,0,0,20
40,9,0,0,40
69,10,0,0,15
28,6,0,0,40
38,5,0,0,40
44,15,14084,0,40
45,15,0,1726,40
33,13,0,0,40
41,10,0,1485,40
37,9,7688,0,60
50,10,0,0,45
48,13,0,0,50
36,10,0,0,60
21,10,0,0,37
37,12,0,0,40
20,10,0,0,20
54,9,0,0,30
28,9,0,0,40
27,10,0,0,40
33,11,0,0,40
40,15,0,2444,45
47,14,0,0,40
44,2,0,0,40
25,8,0,0,43
35,13,0,0,55
29,10,0,0,25
30,9,0,0,40
30,10,0,0,40
56,4,0,0,40
25,13,0,0,30
28,9,0,0,40
43,5,0,0,40
47,9,0,0,60
46,13,0,0,40
41,14,0,0,35
38,12,7688,0,33
29,9,0,0,40
25,3,0,0,40
56,7,0,0,45
31,4,0,0,40
22,7,0,0,40
31,9,0,0,40
28,10,0,0,40
53,13,0,0,40
45,14,0,0,50
71,1,0,0,10
39,9,7298,0,50
19,9,0,0,40
34,13,0,0,40
36,9,0,0,45
40,9,0,0,40
90,10,0,0,40
56,15,0,0,16
21,9,0,0,40
48,13,0,0,45
45,10,0,0,27
46,9,0,0,40
64,6,0,0,35
29,14,0,0,40
22,9,0,0,30
47,9,0,0,48
67,13,0,2392,75
43,9,0,0,40
42,10,0,0,40
31,10,0,1672,50
53,7,0,0,40
81,5,2062,0,5
33,9,0,1138,40
17,8,0,0,8
28,9,0,0,30
24,10,0,0,40
40,9,0,0,45
30,14,0,0,40
24,7,0,0,40
26,14,0,0,40
38,10,0,0,38
30,9,0,0,40
33,13,0,0,50
40,9,0,0,60
63,9,0,0,98
23,4,0,0,36
56,9,0,0,40
42,11,0,0,60
40,9,0,0,40
49,12,0,1902,40
52,9,0,0,35
28,13,0,0,40
35,6,0,0,70
43,9,0,0,35
29,15,0,0,50
23,13,0,0,25
50,10,0,1740,48
34,10,0,0,40
19,9,0,0,40
47,7,0,0,40
37,10,0,0,40
25,9,0,0,35
75,10,0,0,35
24,9,0,0,40
28,13,0,0,20
17,7,0,0,16
31,9,0,0,40
31,1,0,0,35
45,13,0,0,55
31,9,0,0,42
27,13,0,0,42
48,10,0,1669,38
34,13,0,0,30
26,9,0,0,40
53,10,0,0,40
60,13,0,0,35
49,14,0,0,50
40,10,0,0,40
48,6,0,0,80
23,13,0,0,50
42,11,0,0,40
37,9,0,0,85
27,9,0,0,45
38,10,0,0,44
27,9,0,0,35
75,9,0,0,40
49,13,0,0,52
27,10,0,0,20
36,13,0,0,50
36,13,3103,0,45
35,9,0,0,35
36,9,0,0,40
53,7,0,0,40
27,10,0,0,40
34,9,3325,0,35
61,10,0,0,44
29,9,0,0,56
40,10,0,0,35
37,14,0,0,40
22,5,0,0,30
43,10,0,0,40
55,9,0,0,30
28,10,0,0,40
23,13,0,0,30
64,7,0,0,40
46,10,0,0,40
29,10,0,0,40
44,14,0,0,48
20,10,0,0,25
62,10,0,0,40
49,11,0,0,35
29,6,0,0,40
35,13,0,0,60
39,7,0,0,30
39,13,0,0,45
37,9,0,0,32
