age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
36,Private,200352,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
31,Private,127595,2,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Local-gov,220419,3,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
21,Private,231931,3,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
27,Private,248402,3,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
65,Private,111095,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
37,Self-emp-inc,57424,3,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
24,Private,278130,2,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,169469,2,Divorced,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
48,Private,146268,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
21,Private,153718,3,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
31,Private,217460,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
55,Private,238638,2,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,>50K
24,Private,303296,3,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
43,Private,173321,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,193945,3,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
46,Private,83082,3,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,<=50K
35,Private,193815,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
41,Self-emp-inc,34987,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States,>50K
26,Private,59306,3,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,142897,4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Non-US,>50K
36,Self-emp-not-inc,205607,3,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
22,Private,199698,3,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
24,Private,191954,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
77,Self-emp-not-inc,138714,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,399087,1,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Non-US,<=50K
29,Private,423158,3,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Private,159841,2,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
39,Self-emp-not-inc,174308,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,50356,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,<=50K
35,Private,186110,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
29,Private,200381,2,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
76,Self-emp-not-inc,174309,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
63,Self-emp-not-inc,78383,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,187728,3,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,United-States,>50K
58,Self-emp-not-inc,321171,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
66,Private,127921,2,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,<=50K
41,Private,206565,3,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
26,Private,224563,3,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,178686,3,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Local-gov,98545,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,242606,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,270942,1,Never-married,Other-service,Other-relative,White,Male,0,0,48,Non-US,<=50K
30,Private,94235,2,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Private,71195,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
19,Private,104112,2,Never-married,Sales,Unmarried,Black,Male,0,0,30,Non-US,<=50K
45,Private,261192,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,94936,3,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,296478,3,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
36,State-gov,119272,2,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50K
33,Private,85043,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
22,State-gov,293364,3,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
43,Self-emp-not-inc,241895,3,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
56,Private,101128,3,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Non-US,<=50K
31,Private,156464,3,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
33,Private,117963,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
26,Private,192262,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,111363,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Local-gov,329752,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
38,Federal-gov,95432,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
65,Private,161400,2,Widowed,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50K
40,Private,96129,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
42,Private,111949,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
26,Self-emp-not-inc,117125,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Non-US,<=50K
36,Private,348022,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
62,Private,270092,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,180609,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,174575,3,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,United-States,>50K
22,Private,410439,2,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
28,Private,92262,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,183081,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,362589,3,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
57,Private,212448,3,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
39,Private,481060,2,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Federal-gov,185885,3,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,<=50K
17,Private,89821,2,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
40,State-gov,184018,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K
45,Private,256649,2,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,160323,2,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
20,Local-gov,350845,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
33,Private,267404,2,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,35633,3,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,80914,4,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
38,Private,172927,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
54,Private,174319,2,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,214955,1,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,United-States,<=50K
25,Private,344991,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,108699,3,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Local-gov,117312,3,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,396099,2,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
29,Private,134152,2,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,162028,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,United-States,>50K
19,Private,25429,3,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K
19,Private,232392,2,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
35,Private,220098,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
27,Private,301302,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Self-emp-not-inc,277946,3,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,196164,2,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
44,Private,115562,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,96975,3,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,86872,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
52,Self-emp-inc,132178,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20,Private,416103,3,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,108574,3,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,State-gov,288353,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
34,Private,227689,3,Divorced,Tech-support,Not-in-family,White,Female,0,0,64,United-States,<=50K
28,Private,166481,1,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,2179,40,Non-US,<=50K
41,Private,445382,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,United-States,>50K
28,Private,110145,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,317253,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
32,Private,364657,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
41,Local-gov,42346,3,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,United-States,<=50K
24,Private,241951,2,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Private,118500,3,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,188386,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
31,State-gov,1033222,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,92440,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
52,Private,190762,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Non-US,<=50K
30,Private,426017,2,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K
34,Local-gov,243867,2,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
34,State-gov,240283,2,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,61777,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
17,Private,175024,2,Never-married,Handlers-cleaners,Own-child,White,Male,2176,0,18,United-States,<=50K
32,State-gov,92003,3,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
29,Private,188401,2,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,228528,2,Never-married,Craft-repair,Unmarried,White,Female,0,0,35,United-States,<=50K
25,Private,133373,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
36,Federal-gov,255191,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,1408,40,United-States,<=50K
23,Private,204653,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,72,Non-US,<=50K
63,Self-emp-inc,222289,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
47,Local-gov,287480,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
40,Self-emp-not-inc,204116,3,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K
30,Private,29662,3,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,>50K
27,Private,116358,3,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,Non-US,<=50K
33,Private,208405,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
34,Local-gov,284843,2,Never-married,Farming-fishing,Not-in-family,Black,Male,594,0,60,United-States,<=50K
34,Local-gov,117018,3,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,81281,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
42,Local-gov,340148,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
29,Private,363425,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,45857,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,<=50K
24,Federal-gov,191073,2,Never-married,Armed-Forces,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,116632,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Private,405855,2,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,Non-US,<=50K
20,Private,298227,3,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
44,Private,290521,2,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
51,Private,56915,2,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
20,Private,146538,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,206399,2,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
45,Self-emp-inc,197332,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
60,Private,245062,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Self-emp-not-inc,234885,2,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
40,Private,72887,3,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
30,Private,180374,2,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,351299,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,<=50K
23,Private,54012,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
44,Private,116632,3,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
54,Local-gov,288825,2,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
32,Private,132601,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
50,Private,193374,1,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
24,Private,170070,3,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,United-States,<=50K
37,Private,126708,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States,<=50K
52,Private,35598,2,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
38,Private,33983,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,192776,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,>50K
30,Private,118551,3,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,16,United-States,>50K
60,Private,201965,3,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,>50K
35,Private,285020,2,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,303990,2,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
67,Private,49401,3,Divorced,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
46,Private,279196,3,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
17,Private,211870,2,Never-married,Other-service,Not-in-family,White,Male,0,0,6,United-States,<=50K
22,Private,281432,3,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
27,Private,161155,2,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,197904,2,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
33,Private,111746,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Non-US,<=50K
43,Self-emp-not-inc,170721,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
28,State-gov,70100,3,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
41,Private,193626,2,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,189775,3,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
59,Local-gov,286967,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
45,Local-gov,164427,3,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Private,91039,3,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,>50K
